userId,productId,interactionType,value,reviewStars,category,createdAt
user_652,68a5ed913d297682284a1895,view,0,0,T-Shirts,2025-08-18 17:06:17.000711
user_768,68a5ed933d297682284a1a03,view,0,0,Wrist Watches,2024-09-04 23:16:17.000715
user_974,68a5ed913d297682284a190a,purchase,2,3,T-Shirts,2025-05-16 20:04:17.000722
user_729,68a5ed933d297682284a1a1c,view,0,0,T-Shirts,2025-05-24 04:48:17.000727
user_727,68a5ed923d297682284a19aa,view,0,0,Wrist Watches,2025-02-07 16:55:17.000731
user_703,68a5ed923d297682284a19b1,view,0,0,Wrist Watches,2025-08-18 10:39:17.000736
user_845,68a5ed913d297682284a189b,purchase,2,1,Jeans,2025-05-25 13:31:17.000743
user_656,68a5ed913d297682284a190e,add_to_cart,3,0,T-Shirts,2025-03-23 23:17:17.000749
user_373,68a5ed933d297682284a1a15,view,0,0,T-Shirts,2025-02-09 23:51:17.000753
user_199,68a5ed913d297682284a1916,view,0,0,Shoes,2025-05-20 02:55:17.000758
user_605,68a5ed923d297682284a19d2,view,0,0,Jeans,2025-08-12 22:54:17.000763
user_651,68a5ed933d297682284a1a7c,view,0,0,Jeans,2025-03-12 23:00:17.000768
user_64,68a5ed923d297682284a196f,add_to_cart,3,0,Jeans,2025-05-12 14:57:17.000774
user_442,68a5ed923d297682284a199c,view,0,0,Wrist Watches,2025-01-25 21:05:17.000781
user_322,68a5ed913d297682284a1891,add_to_cart,2,0,Shoes,2024-08-28 06:57:17.000787
user_834,68a5ed923d297682284a19d4,add_to_cart,1,0,T-Shirts,2025-07-14 09:42:17.000794
user_201,68a5ed913d297682284a18f6,view,0,0,Jeans,2025-04-11 06:51:17.000799
user_752,68a5ed923d297682284a1943,view,0,0,T-Shirts,2025-05-24 09:53:17.000804
user_66,68a5ed923d297682284a195a,view,0,0,T-Shirts,2025-04-21 04:18:17.000809
user_783,68a5ed913d297682284a18ae,add_to_cart,1,0,T-Shirts,2024-10-25 20:30:17.000815
user_549,68a5ed913d297682284a1928,add_to_cart,2,0,T-Shirts,2024-10-21 14:44:17.000821
user_699,68a5ed923d297682284a19c4,add_to_cart,2,0,T-Shirts,2025-06-15 19:57:17.000826
user_428,68a5ed933d297682284a1a7d,add_to_cart,2,0,Shoes,2024-12-15 03:29:17.000831
user_875,68a5ed923d297682284a1983,view,0,0,Jeans,2024-11-12 13:01:17.000836
user_930,68a5ed923d297682284a1968,view,0,0,Jeans,2025-07-31 19:58:17.000841
user_208,68a5ed933d297682284a1a32,view,0,0,Jeans,2025-01-20 13:55:17.000846
user_911,68a5ed913d297682284a1910,view,0,0,Wrist Watches,2024-09-19 21:14:17.000851
user_293,68a5ed923d297682284a19b6,view,0,0,T-Shirts,2025-02-09 18:34:17.000856
user_994,68a5ed913d297682284a18d7,view,0,0,Jeans,2025-04-25 10:24:17.000860
user_691,68a5ed933d297682284a1a5a,view,0,0,Shoes,2024-12-04 22:03:17.000865
user_566,68a5ed923d297682284a19a3,view,0,0,Jeans,2025-04-15 00:45:17.000870
user_212,68a5ed933d297682284a1a2d,view,0,0,T-Shirts,2024-11-04 08:18:17.000875
user_150,68a5ed933d297682284a1a07,view,0,0,Jeans,2025-03-28 21:53:17.000880
user_129,68a5ed913d297682284a1893,view,0,0,Jeans,2025-07-04 03:08:17.000884
user_781,68a5ed913d297682284a1902,view,0,0,Shoes,2024-09-07 14:54:17.000892
user_509,68a5ed933d297682284a19ee,view,0,0,Jeans,2025-07-24 18:39:17.000897
user_765,68a5ed933d297682284a1a7c,view,0,0,Jeans,2025-06-09 00:50:17.000902
user_810,68a5ed933d297682284a1a77,add_to_cart,3,0,T-Shirts,2025-01-09 13:38:17.000907
user_632,68a5ed933d297682284a1a49,add_to_cart,2,0,Jeans,2024-09-29 15:11:17.000912
user_130,68a5ed913d297682284a189a,view,0,0,Jeans,2025-06-11 10:37:17.000917
user_617,68a5ed913d297682284a1903,view,0,0,T-Shirts,2025-06-20 06:29:17.000921
user_795,68a5ed913d297682284a18f3,purchase,3,0,T-Shirts,2024-09-05 13:48:17.000927
user_425,68a5ed923d297682284a19cb,view,0,0,T-Shirts,2025-07-09 03:27:17.000932
user_807,68a5ed923d297682284a197d,view,0,0,T-Shirts,2025-01-01 18:55:17.000936
user_268,68a5ed913d297682284a187e,view,0,0,Jeans,2025-04-14 04:09:17.000941
user_151,68a5ed923d297682284a198b,view,0,0,Shoes,2024-09-17 16:01:17.000946
user_847,68a5ed933d297682284a1a1d,view,0,0,Wrist Watches,2025-08-16 23:31:17.000957
user_762,68a5ed933d297682284a19ea,view,0,0,Jeans,2024-10-16 04:58:17.000963
user_89,68a5ed903d297682284a1874,view,0,0,T-Shirts,2024-11-19 21:31:17.000968
user_397,68a5ed933d297682284a1a14,view,0,0,Jeans,2025-02-23 07:38:17.000972
user_890,68a5ed913d297682284a1919,add_to_cart,3,0,T-Shirts,2024-08-29 19:04:17.000978
user_677,68a5ed913d297682284a18a9,view,0,0,Jeans,2025-05-05 00:36:17.000983
user_0,68a5ed923d297682284a19c6,view,0,0,T-Shirts,2024-12-20 20:16:17.000988
user_886,68a5ed913d297682284a1920,view,0,0,Jeans,2025-02-08 03:40:17.000993
user_149,68a5ed903d297682284a1879,view,0,0,T-Shirts,2025-06-03 15:38:17.001000
user_525,68a5ed913d297682284a192f,view,0,0,Wrist Watches,2025-01-10 18:09:17.001005
user_568,68a5ed923d297682284a19c5,view,0,0,Wrist Watches,2025-07-19 14:22:17.001010
user_749,68a5ed923d297682284a19b5,view,0,0,Shoes,2025-05-28 13:38:17.001015
user_191,68a5ed923d297682284a1998,view,0,0,T-Shirts,2025-05-03 06:25:17.001019
user_255,68a5ed923d297682284a19cd,view,0,0,Jeans,2025-05-16 16:59:17.001024
user_567,68a5ed913d297682284a18be,purchase,2,0,T-Shirts,2024-10-07 18:59:17.001030
user_212,68a5ed923d297682284a1984,purchase,3,3,T-Shirts,2025-03-21 06:31:17.001037
user_632,68a5ed933d297682284a1a15,view,0,0,T-Shirts,2025-06-14 18:34:17.001042
user_677,68a5ed933d297682284a1a80,add_to_cart,3,0,Jeans,2024-11-26 22:29:17.001047
user_328,68a5ed913d297682284a1918,view,0,0,Wrist Watches,2025-02-12 09:46:17.001052
user_495,68a5ed903d297682284a1879,view,0,0,T-Shirts,2025-04-21 16:07:17.001056
user_342,68a5ed913d297682284a18a0,view,0,0,T-Shirts,2025-04-22 10:52:17.001061
user_471,68a5ed913d297682284a18de,view,0,0,Wrist Watches,2025-04-05 23:18:17.001066
user_417,68a5ed933d297682284a1a48,view,0,0,T-Shirts,2025-07-19 22:02:17.001071
user_348,68a5ed933d297682284a1a04,view,0,0,T-Shirts,2025-03-21 13:41:17.001075
user_637,68a5ed913d297682284a1891,purchase,3,0,Shoes,2025-08-16 11:52:17.001080
user_779,68a5ed903d297682284a1877,view,0,0,T-Shirts,2025-01-31 12:55:17.001085
user_512,68a5ed923d297682284a19cd,view,0,0,Jeans,2024-11-14 14:46:17.001090
user_998,68a5ed923d297682284a1996,purchase,2,4,Jeans,2024-10-28 04:18:17.001099
user_67,68a5ed923d297682284a1998,view,0,0,T-Shirts,2025-01-23 00:28:17.001104
user_342,68a5ed913d297682284a18b3,view,0,0,T-Shirts,2025-05-19 21:45:17.001109
user_812,68a5ed923d297682284a199a,purchase,1,2,T-Shirts,2024-09-16 06:38:17.001118
user_264,68a5ed933d297682284a1a6f,purchase,3,5,T-Shirts,2025-04-07 02:39:17.001124
user_263,68a5ed933d297682284a19d9,purchase,3,2,T-Shirts,2024-10-01 15:34:17.001132
user_208,68a5ed913d297682284a190f,view,0,0,Wrist Watches,2024-12-21 14:29:17.001136
user_787,68a5ed933d297682284a1a45,add_to_cart,1,0,Jeans,2024-10-04 21:00:17.001142
user_287,68a5ed923d297682284a1947,view,0,0,Shoes,2024-08-30 21:09:17.001146
user_830,68a5ed913d297682284a18a1,view,0,0,Jeans,2024-08-23 00:48:17.001151
user_689,68a5ed923d297682284a1953,add_to_cart,2,0,T-Shirts,2025-05-16 12:36:17.001156
user_417,68a5ed913d297682284a193b,view,0,0,T-Shirts,2025-03-08 07:35:17.001161
user_703,68a5ed933d297682284a1a30,view,0,0,Shoes,2025-03-19 20:23:17.001165
user_777,68a5ed933d297682284a1a65,view,0,0,Shoes,2025-05-11 05:48:17.001170
user_733,68a5ed933d297682284a19ed,view,0,0,T-Shirts,2025-06-09 20:14:17.001175
user_404,68a5ed913d297682284a190b,view,0,0,Jeans,2025-07-30 23:57:17.001180
user_852,68a5ed913d297682284a1914,view,0,0,Wrist Watches,2025-06-14 03:50:17.001184
user_134,68a5ed913d297682284a18c6,add_to_cart,2,0,T-Shirts,2024-11-07 08:11:17.001190
user_215,68a5ed913d297682284a1887,add_to_cart,1,0,Shoes,2025-08-19 19:19:17.001196
user_703,68a5ed923d297682284a1947,view,0,0,Shoes,2024-12-05 09:11:17.001200
user_893,68a5ed913d297682284a18c7,view,0,0,Wrist Watches,2025-05-31 21:17:17.001207
user_529,68a5ed913d297682284a18f8,view,0,0,Shoes,2025-02-08 11:56:17.001212
user_146,68a5ed933d297682284a1a57,view,0,0,Jeans,2024-09-28 07:24:17.001217
user_201,68a5ed933d297682284a1a68,view,0,0,T-Shirts,2025-07-01 03:01:17.001222
user_467,68a5ed913d297682284a18ef,view,0,0,T-Shirts,2025-05-05 23:31:17.001226
user_872,68a5ed923d297682284a1952,view,0,0,Wrist Watches,2025-07-12 00:08:17.001231
user_775,68a5ed933d297682284a19dc,purchase,2,0,Shoes,2025-08-14 21:27:17.001236
user_34,68a5ed923d297682284a19c5,view,0,0,Wrist Watches,2024-11-23 03:02:17.001241
user_581,68a5ed933d297682284a19fb,view,0,0,Jeans,2025-04-21 20:47:17.001245
user_879,68a5ed923d297682284a19d0,view,0,0,T-Shirts,2025-07-10 12:01:17.001251
user_382,68a5ed933d297682284a1a0e,view,0,0,T-Shirts,2024-12-19 14:46:17.001255
user_803,68a5ed923d297682284a19b0,view,0,0,T-Shirts,2025-01-04 03:32:17.001260
user_32,68a5ed903d297682284a1879,view,0,0,T-Shirts,2024-12-30 11:32:17.001274
user_448,68a5ed933d297682284a19d9,view,0,0,T-Shirts,2025-08-17 04:42:17.001279
user_179,68a5ed933d297682284a19dc,view,0,0,Shoes,2024-10-31 10:33:17.001283
user_648,68a5ed913d297682284a1939,view,0,0,T-Shirts,2024-08-29 13:55:17.001288
user_200,68a5ed923d297682284a198e,view,0,0,Shoes,2025-08-10 09:30:17.001293
user_705,68a5ed913d297682284a18c0,view,0,0,Jeans,2024-11-29 17:26:17.001298
user_835,68a5ed923d297682284a19c2,view,0,0,Shoes,2025-08-13 00:27:17.001302
user_622,68a5ed913d297682284a18c8,view,0,0,Shoes,2025-06-24 11:33:17.001310
user_942,68a5ed923d297682284a195f,view,0,0,Wrist Watches,2025-03-18 07:18:17.001315
user_100,68a5ed933d297682284a1a5f,view,0,0,T-Shirts,2024-10-03 21:50:17.001320
user_912,68a5ed913d297682284a1898,view,0,0,Wrist Watches,2024-10-16 19:15:17.001325
user_256,68a5ed913d297682284a18ff,view,0,0,Wrist Watches,2025-02-19 17:33:17.001330
user_509,68a5ed933d297682284a1a68,view,0,0,T-Shirts,2025-05-15 05:33:17.001335
user_546,68a5ed933d297682284a1a19,add_to_cart,1,0,Shoes,2025-01-17 11:57:17.001341
user_67,68a5ed933d297682284a19f6,view,0,0,Shoes,2025-05-18 07:46:17.001346
user_125,68a5ed913d297682284a18dd,add_to_cart,2,0,Jeans,2025-07-27 05:17:17.001352
user_159,68a5ed933d297682284a1a41,purchase,3,5,Jeans,2025-02-10 09:47:17.001360
user_851,68a5ed913d297682284a1884,view,0,0,Wrist Watches,2024-11-25 22:27:17.001368
user_464,68a5ed933d297682284a1a76,view,0,0,T-Shirts,2025-08-04 15:17:17.001373
user_110,68a5ed933d297682284a1a06,view,0,0,Wrist Watches,2025-01-02 07:55:17.001377
user_938,68a5ed913d297682284a1925,view,0,0,Jeans,2025-05-22 02:51:17.001382
user_833,68a5ed913d297682284a18c0,view,0,0,Jeans,2025-01-24 02:13:17.001387
user_819,68a5ed933d297682284a1a38,view,0,0,Wrist Watches,2025-04-21 14:59:17.001391
user_491,68a5ed933d297682284a1a06,view,0,0,Wrist Watches,2024-10-09 11:23:17.001396
user_383,68a5ed923d297682284a198d,view,0,0,Shoes,2025-02-24 22:09:17.001401
user_660,68a5ed933d297682284a1a7b,view,0,0,Shoes,2025-02-17 07:56:17.001405
user_619,68a5ed903d297682284a187c,view,0,0,Jeans,2024-12-13 10:05:17.001412
user_654,68a5ed913d297682284a18ca,view,0,0,Shoes,2025-07-22 21:05:17.001420
user_54,68a5ed933d297682284a1a47,view,0,0,Shoes,2025-04-07 00:10:17.001424
user_61,68a5ed933d297682284a1a2c,view,0,0,T-Shirts,2025-04-15 05:37:17.001429
user_290,68a5ed933d297682284a1a5e,view,0,0,T-Shirts,2025-08-18 01:34:17.001434
user_171,68a5ed913d297682284a18c0,view,0,0,Jeans,2024-12-18 19:36:17.001439
user_702,68a5ed923d297682284a196e,view,0,0,Jeans,2025-03-13 04:54:17.001445
user_539,68a5ed913d297682284a192c,add_to_cart,1,0,Jeans,2024-12-13 18:47:17.001450
user_893,68a5ed913d297682284a18dc,view,0,0,Shoes,2025-07-17 10:27:17.001455
user_413,68a5ed923d297682284a19b0,view,0,0,T-Shirts,2024-11-27 10:06:17.001462
user_757,68a5ed923d297682284a1963,add_to_cart,3,0,Wrist Watches,2025-02-09 05:15:17.001468
user_630,68a5ed923d297682284a1978,view,0,0,Wrist Watches,2025-06-14 13:46:17.001473
user_152,68a5ed923d297682284a19d7,view,0,0,T-Shirts,2025-05-11 08:10:17.001478
user_264,68a5ed933d297682284a1a81,view,0,0,T-Shirts,2024-11-13 13:27:17.001483
user_224,68a5ed923d297682284a1942,view,0,0,Wrist Watches,2025-03-12 09:27:17.001488
user_620,68a5ed933d297682284a1a34,add_to_cart,2,0,Jeans,2024-08-22 08:51:17.001493
user_585,68a5ed913d297682284a18d8,view,0,0,Wrist Watches,2025-02-20 16:53:17.001498
user_732,68a5ed913d297682284a18bb,view,0,0,Jeans,2025-06-16 07:14:17.001503
user_531,68a5ed923d297682284a1984,view,0,0,T-Shirts,2024-11-05 07:14:17.001507
user_682,68a5ed913d297682284a1904,view,0,0,Wrist Watches,2024-11-28 02:35:17.001512
user_688,68a5ed923d297682284a197a,view,0,0,Wrist Watches,2024-09-20 20:11:17.001519
user_129,68a5ed923d297682284a199e,view,0,0,T-Shirts,2025-02-15 16:39:17.001524
user_510,68a5ed933d297682284a19ec,add_to_cart,3,0,Shoes,2025-07-04 06:30:17.001530
user_723,68a5ed913d297682284a190d,view,0,0,Wrist Watches,2024-08-29 10:47:17.001535
user_485,68a5ed913d297682284a18dd,view,0,0,Jeans,2025-06-15 02:56:17.001539
user_656,68a5ed913d297682284a18a1,view,0,0,Jeans,2024-10-14 07:44:17.001544
user_375,68a5ed933d297682284a1a14,add_to_cart,3,0,Jeans,2025-03-25 03:39:17.001549
user_840,68a5ed933d297682284a1a7e,view,0,0,T-Shirts,2024-12-15 21:48:17.001554
user_497,68a5ed913d297682284a18ca,view,0,0,Shoes,2025-08-03 00:52:17.001559
user_568,68a5ed933d297682284a1a88,view,0,0,Jeans,2024-09-01 18:01:17.001564
user_496,68a5ed933d297682284a1a16,view,0,0,Wrist Watches,2024-08-22 09:02:17.001569
user_695,68a5ed913d297682284a1905,view,0,0,T-Shirts,2024-12-16 05:49:17.001574
user_912,68a5ed933d297682284a1a51,view,0,0,T-Shirts,2024-09-26 09:47:17.001579
user_454,68a5ed923d297682284a19ad,purchase,2,5,Jeans,2024-12-28 03:38:17.001586
user_322,68a5ed913d297682284a18e2,view,0,0,Wrist Watches,2025-07-20 01:24:17.001591
user_908,68a5ed913d297682284a190d,view,0,0,Wrist Watches,2025-03-01 02:55:17.001596
user_336,68a5ed923d297682284a199a,add_to_cart,3,0,T-Shirts,2024-10-29 13:09:17.001601
user_871,68a5ed923d297682284a196a,view,0,0,Shoes,2025-03-16 13:30:17.001606
user_494,68a5ed923d297682284a196b,view,0,0,Wrist Watches,2025-02-01 17:35:17.001611
user_587,68a5ed923d297682284a19c3,view,0,0,T-Shirts,2025-06-23 20:32:17.001616
user_488,68a5ed933d297682284a1a80,view,0,0,Jeans,2025-08-08 08:16:17.001623
user_937,68a5ed933d297682284a1a7a,view,0,0,Shoes,2024-10-25 14:48:17.001628
user_738,68a5ed933d297682284a19e7,purchase,3,5,T-Shirts,2024-10-18 12:57:17.001635
user_726,68a5ed913d297682284a1913,view,0,0,T-Shirts,2025-04-24 22:20:17.001640
user_61,68a5ed913d297682284a1917,view,0,0,Jeans,2024-10-24 00:38:17.001645
user_104,68a5ed933d297682284a1a60,view,0,0,Jeans,2025-01-07 23:04:17.001650
user_632,68a5ed913d297682284a189b,view,0,0,Jeans,2025-06-29 00:57:17.001655
user_401,68a5ed923d297682284a1996,view,0,0,Jeans,2025-05-28 21:51:17.001660
user_520,68a5ed913d297682284a188b,view,0,0,Shoes,2025-06-07 20:20:17.001665
user_26,68a5ed923d297682284a19cf,add_to_cart,2,0,Wrist Watches,2025-07-01 06:40:17.001671
user_537,68a5ed923d297682284a194e,view,0,0,T-Shirts,2024-10-17 09:32:17.001675
user_187,68a5ed933d297682284a1a88,view,0,0,Jeans,2024-09-25 05:14:17.001680
user_881,68a5ed913d297682284a188c,view,0,0,Jeans,2025-06-03 10:22:17.001685
user_288,68a5ed913d297682284a193a,purchase,1,4,Wrist Watches,2025-07-12 09:42:17.001692
user_970,68a5ed913d297682284a18de,add_to_cart,2,0,Wrist Watches,2024-10-20 01:19:17.001697
user_600,68a5ed933d297682284a1a66,view,0,0,Wrist Watches,2025-06-23 04:07:17.001701
user_77,68a5ed923d297682284a1949,add_to_cart,2,0,T-Shirts,2025-06-23 17:35:17.001707
user_734,68a5ed913d297682284a18aa,view,0,0,Wrist Watches,2024-12-22 17:45:17.001711
user_180,68a5ed933d297682284a1a1d,view,0,0,Wrist Watches,2024-10-06 09:24:17.001717
user_21,68a5ed913d297682284a1924,add_to_cart,1,0,T-Shirts,2024-12-10 05:34:17.001726
user_89,68a5ed913d297682284a191b,purchase,3,3,Jeans,2024-08-21 13:38:17.001732
user_688,68a5ed913d297682284a18bf,add_to_cart,1,0,Shoes,2025-02-05 07:31:17.001738
user_364,68a5ed923d297682284a1953,add_to_cart,3,0,T-Shirts,2025-08-09 20:48:17.001743
user_781,68a5ed923d297682284a19a1,view,0,0,Jeans,2024-12-20 19:48:17.001747
user_857,68a5ed913d297682284a18c5,add_to_cart,1,0,Shoes,2025-06-29 08:08:17.001753
user_768,68a5ed933d297682284a1a4b,view,0,0,Shoes,2025-04-02 07:13:17.001758
user_876,68a5ed923d297682284a1970,purchase,3,0,Jeans,2025-03-26 00:38:17.001764
user_120,68a5ed933d297682284a1a37,view,0,0,Jeans,2025-04-02 12:38:17.001768
user_299,68a5ed933d297682284a1a7f,view,0,0,T-Shirts,2025-07-19 13:29:17.001773
user_609,68a5ed933d297682284a1a56,add_to_cart,3,0,T-Shirts,2025-05-07 21:01:17.001779
user_336,68a5ed933d297682284a1a44,view,0,0,Jeans,2025-03-24 03:46:17.001784
user_399,68a5ed913d297682284a18fc,purchase,3,4,T-Shirts,2024-11-17 08:38:17.001791
user_609,68a5ed913d297682284a188c,view,0,0,Jeans,2024-10-08 06:55:17.001795
user_104,68a5ed933d297682284a1a19,add_to_cart,2,0,Shoes,2025-01-22 01:25:17.001802
user_500,68a5ed913d297682284a188c,view,0,0,Jeans,2025-02-21 09:31:17.001807
user_96,68a5ed913d297682284a18f1,add_to_cart,3,0,Jeans,2025-04-23 14:06:17.001813
user_168,68a5ed913d297682284a18e9,purchase,1,0,Wrist Watches,2024-09-20 22:51:17.001819
user_252,68a5ed923d297682284a1995,view,0,0,T-Shirts,2024-08-30 01:24:17.001824
user_753,68a5ed933d297682284a1a38,view,0,0,Wrist Watches,2025-05-24 17:53:17.001829
user_174,68a5ed923d297682284a1947,view,0,0,Shoes,2025-06-14 12:13:17.001836
user_484,68a5ed933d297682284a1a5b,view,0,0,T-Shirts,2025-05-15 11:00:17.001841
user_712,68a5ed913d297682284a192f,view,0,0,Wrist Watches,2024-11-02 22:21:17.001846
user_29,68a5ed913d297682284a1931,view,0,0,Jeans,2024-10-20 08:20:17.001850
user_649,68a5ed923d297682284a1940,view,0,0,T-Shirts,2025-02-17 10:13:17.001856
user_948,68a5ed923d297682284a1974,view,0,0,Jeans,2024-09-10 14:15:17.001860
user_359,68a5ed933d297682284a1a20,purchase,3,5,Jeans,2025-02-06 06:59:17.001871
user_790,68a5ed913d297682284a1915,view,0,0,Wrist Watches,2025-01-09 21:09:17.001876
user_892,68a5ed913d297682284a18fa,view,0,0,Jeans,2024-12-07 11:12:17.001881
user_629,68a5ed923d297682284a19a0,view,0,0,Jeans,2025-04-01 20:28:17.001886
user_774,68a5ed913d297682284a18d5,view,0,0,Wrist Watches,2025-08-06 19:54:17.001891
user_631,68a5ed923d297682284a1957,purchase,1,0,Wrist Watches,2025-03-26 21:09:17.001896
user_475,68a5ed913d297682284a18e6,view,0,0,Wrist Watches,2025-01-10 18:48:17.001901
user_563,68a5ed903d297682284a1877,add_to_cart,1,0,T-Shirts,2024-10-30 14:02:17.001906
user_686,68a5ed933d297682284a1a6e,view,0,0,Jeans,2024-10-24 17:36:17.001911
user_805,68a5ed903d297682284a187c,add_to_cart,2,0,Jeans,2025-05-13 03:19:17.001917
user_763,68a5ed923d297682284a196c,view,0,0,Jeans,2025-07-09 07:17:17.001921
user_169,68a5ed913d297682284a1902,view,0,0,Shoes,2024-09-18 03:12:17.001926
user_412,68a5ed923d297682284a19d3,view,0,0,Wrist Watches,2024-10-21 13:04:17.001930
user_326,68a5ed933d297682284a19f9,view,0,0,T-Shirts,2024-09-27 23:28:17.001937
user_102,68a5ed903d297682284a187a,view,0,0,Jeans,2025-07-05 20:40:17.001943
user_292,68a5ed923d297682284a19c2,view,0,0,Shoes,2024-12-23 05:13:17.001948
user_416,68a5ed913d297682284a18da,view,0,0,Jeans,2024-09-06 07:07:17.001957
user_384,68a5ed933d297682284a1a22,view,0,0,T-Shirts,2024-10-18 00:53:17.001962
user_543,68a5ed933d297682284a19f0,view,0,0,Jeans,2024-10-26 09:50:17.001967
user_196,68a5ed913d297682284a18d0,view,0,0,Shoes,2025-03-11 12:50:17.001972
user_822,68a5ed933d297682284a1a58,view,0,0,T-Shirts,2025-06-07 16:25:17.001977
user_492,68a5ed923d297682284a1966,view,0,0,Shoes,2025-02-19 17:21:17.001982
user_976,68a5ed923d297682284a19be,add_to_cart,1,0,Wrist Watches,2025-03-05 17:25:17.001987
user_792,68a5ed923d297682284a199b,view,0,0,T-Shirts,2024-11-12 22:14:17.001992
user_469,68a5ed923d297682284a197c,view,0,0,Jeans,2025-01-09 07:20:17.001997
user_45,68a5ed913d297682284a1916,view,0,0,Shoes,2025-05-13 09:46:17.002002
user_191,68a5ed933d297682284a1a2b,view,0,0,Shoes,2025-04-02 08:57:17.002007
user_196,68a5ed933d297682284a1a83,view,0,0,T-Shirts,2024-09-16 02:23:17.002012
user_457,68a5ed923d297682284a1953,purchase,3,0,T-Shirts,2025-08-09 00:26:17.002017
user_788,68a5ed923d297682284a19d3,view,0,0,Wrist Watches,2025-03-13 14:40:17.002022
user_481,68a5ed913d297682284a1887,view,0,0,Shoes,2025-07-27 07:55:17.002026
user_531,68a5ed913d297682284a1928,view,0,0,T-Shirts,2025-06-05 07:27:17.002031
user_766,68a5ed933d297682284a1a4a,view,0,0,T-Shirts,2025-05-02 17:02:17.002036
user_122,68a5ed913d297682284a18dc,view,0,0,Shoes,2025-07-10 14:26:17.002043
user_570,68a5ed933d297682284a1a79,purchase,1,3,Jeans,2025-03-28 14:49:17.002050
user_973,68a5ed913d297682284a18f9,view,0,0,Jeans,2025-01-16 21:19:17.002055
user_914,68a5ed923d297682284a19d7,add_to_cart,3,0,T-Shirts,2024-10-22 08:53:17.002060
user_129,68a5ed913d297682284a191f,view,0,0,Shoes,2025-03-11 16:07:17.002065
user_935,68a5ed923d297682284a1945,purchase,1,5,T-Shirts,2024-11-16 15:58:17.002072
user_975,68a5ed933d297682284a1a13,view,0,0,Shoes,2024-12-25 15:29:17.002077
user_191,68a5ed923d297682284a1971,view,0,0,Wrist Watches,2025-03-20 15:32:17.002082
user_334,68a5ed913d297682284a18b1,view,0,0,Shoes,2024-12-25 03:26:17.002087
user_816,68a5ed913d297682284a1892,view,0,0,Wrist Watches,2025-06-18 11:26:17.002091
user_822,68a5ed913d297682284a187f,add_to_cart,2,0,Jeans,2025-07-16 22:30:17.002096
user_728,68a5ed933d297682284a1a79,view,0,0,Jeans,2025-07-23 21:43:17.002101
user_698,68a5ed913d297682284a18ba,view,0,0,Wrist Watches,2024-11-22 23:33:17.002106
user_733,68a5ed933d297682284a1a1d,view,0,0,Wrist Watches,2025-07-24 00:51:17.002111
user_853,68a5ed923d297682284a19a6,view,0,0,T-Shirts,2024-10-18 18:02:17.002115
user_16,68a5ed913d297682284a1913,view,0,0,T-Shirts,2025-02-09 05:01:17.002120
user_313,68a5ed913d297682284a190b,purchase,2,5,Jeans,2025-02-25 07:44:17.002127
user_158,68a5ed923d297682284a195c,view,0,0,Jeans,2025-03-01 04:54:17.002132
user_16,68a5ed933d297682284a1a76,add_to_cart,2,0,T-Shirts,2025-04-19 08:32:17.002137
user_558,68a5ed923d297682284a19ba,view,0,0,Jeans,2025-04-08 07:46:17.002146
user_482,68a5ed913d297682284a18ce,view,0,0,T-Shirts,2025-05-11 02:58:17.002151
user_712,68a5ed913d297682284a1885,view,0,0,Wrist Watches,2025-01-27 06:15:17.002156
user_537,68a5ed903d297682284a1874,view,0,0,T-Shirts,2024-11-23 08:48:17.002160
user_834,68a5ed913d297682284a18fb,add_to_cart,2,0,Jeans,2025-02-06 05:19:17.002165
user_852,68a5ed923d297682284a19b5,view,0,0,Shoes,2025-02-22 17:19:17.002170
user_457,68a5ed913d297682284a1882,view,0,0,Wrist Watches,2025-07-11 14:55:17.002175
user_898,68a5ed933d297682284a1a6f,view,0,0,T-Shirts,2025-01-21 19:46:17.002179
user_428,68a5ed923d297682284a1975,add_to_cart,2,0,Wrist Watches,2024-09-04 11:47:17.002185
user_560,68a5ed913d297682284a18ed,view,0,0,Shoes,2025-07-11 01:22:17.002190
user_782,68a5ed933d297682284a19f9,view,0,0,T-Shirts,2025-05-03 17:57:17.002195
user_74,68a5ed923d297682284a19a0,add_to_cart,3,0,Jeans,2025-02-03 11:54:17.002200
user_369,68a5ed913d297682284a18f5,purchase,3,0,Jeans,2024-12-22 04:07:17.002206
user_432,68a5ed923d297682284a1948,view,0,0,T-Shirts,2025-01-24 01:25:17.002211
user_371,68a5ed913d297682284a189a,view,0,0,Jeans,2025-04-07 07:33:17.002215
user_845,68a5ed923d297682284a1944,view,0,0,Jeans,2025-03-26 17:25:17.002220
user_822,68a5ed933d297682284a1a36,view,0,0,Jeans,2025-06-27 07:36:17.002225
user_849,68a5ed913d297682284a192c,purchase,2,5,Jeans,2024-08-26 14:01:17.002232
user_77,68a5ed933d297682284a19f6,view,0,0,Shoes,2024-10-05 20:42:17.002236
user_599,68a5ed923d297682284a1962,view,0,0,Shoes,2024-09-23 07:44:17.002241
user_434,68a5ed933d297682284a1a6d,view,0,0,Jeans,2025-03-10 04:11:17.002247
user_543,68a5ed923d297682284a1988,view,0,0,Jeans,2025-08-10 23:38:17.002252
user_285,68a5ed933d297682284a19fc,view,0,0,T-Shirts,2025-06-23 17:36:17.002258
user_433,68a5ed923d297682284a198b,view,0,0,Shoes,2024-10-30 19:49:17.002269
